week_start,campus_id,channel_id,channel_name,impressions,leads,applications,kyc_started,approved_accounts,funded_accounts,activated_users,spend,support_tickets,kyc_rework_cases
2026-07-13,CMP019,search_content,Search and explainer content,1192,99,20,14,6,2,1,1601.21,7,2
2026-07-13,CMP020,campus_ambassador,Campus ambassadors,534,50,13,11,6,3,1,926.08,5,1
2026-07-13,CMP020,partner_webinar,Partner webinars,908,123,30,24,11,6,4,3021.28,2,1
2026-07-13,CMP020,referral,Student referral loops,1287,139,36,30,14,6,4,1864.54,0,1
2026-07-13,CMP020,creator_content,Creator content,1342,88,19,15,7,3,1,1993.61,2,0
2026-07-13,CMP020,paid_social,Paid social,1889,104,23,20,9,4,1,4356.79,0,1
2026-07-13,CMP020,search_content,Search and explainer content,965,82,15,12,5,2,1,2073.35,1,0
2026-07-13,CMP021,campus_ambassador,Campus ambassadors,845,66,15,12,5,2,1,1191.62,0,5
2026-07-13,CMP021,partner_webinar,Partner webinars,701,79,17,13,7,2,1,2165.95,0,2
2026-07-13,CMP021,referral,Student referral loops,1096,99,25,20,9,4,3,1622.26,0,3
2026-07-13,CMP021,creator_content,Creator content,1326,72,15,11,4,1,0,2089.33,3,0
2026-07-13,CMP021,paid_social,Paid social,859,39,8,6,2,0,0,1530.74,0,0
2026-07-13,CMP021,search_content,Search and explainer content,1235,88,20,16,9,3,1,2054.92,0,0
2026-07-13,CMP022,campus_ambassador,Campus ambassadors,1599,140,25,21,13,4,2,2360.2,0,4
2026-07-13,CMP022,partner_webinar,Partner webinars,1832,231,33,27,16,6,3,5997.56,4,1
2026-07-13,CMP022,referral,Student referral loops,1090,109,14,10,6,2,1,1641.49,0,0
2026-07-13,CMP022,creator_content,Creator content,1221,74,9,7,3,1,0,1816.91,0,1
2026-07-13,CMP022,paid_social,Paid social,1026,52,5,3,1,0,0,1747.09,1,4
2026-07-13,CMP022,search_content,Search and explainer content,1403,111,12,10,5,2,1,2058.04,0,0
2026-07-13,CMP023,campus_ambassador,Campus ambassadors,1106,107,25,18,10,6,3,1754.15,5,1
2026-07-13,CMP023,partner_webinar,Partner webinars,932,129,31,22,10,5,3,4323.78,0,3
2026-07-13,CMP023,referral,Student referral loops,704,78,18,14,7,3,2,1227.44,0,0
2026-07-13,CMP023,creator_content,Creator content,619,41,11,8,4,2,1,1143.7,0,0
2026-07-13,CMP023,paid_social,Paid social,773,43,13,10,4,2,0,1514.71,3,0
2026-07-13,CMP023,search_content,Search and explainer content,901,79,19,14,7,4,2,1787.88,3,5
2026-07-13,CMP024,campus_ambassador,Campus ambassadors,2115,192,48,39,22,7,3,4556.36,0,1
2026-07-13,CMP024,partner_webinar,Partner webinars,1191,155,34,28,13,5,3,4011.31,3,0
2026-07-13,CMP024,referral,Student referral loops,2154,224,59,45,25,10,6,4301.2,0,2
2026-07-13,CMP024,creator_content,Creator content,2103,132,32,27,15,6,3,3373.96,0,3
2026-07-13,CMP024,paid_social,Paid social,1499,79,21,16,8,2,0,4296.5,0,0
2026-07-13,CMP024,search_content,Search and explainer content,1286,105,26,19,10,4,2,3307.7,0,1
2026-07-13,CMP025,campus_ambassador,Campus ambassadors,1079,103,30,25,12,5,2,2317.44,0,2
2026-07-13,CMP025,partner_webinar,Partner webinars,1096,151,36,28,15,7,4,6022.36,0,0
2026-07-13,CMP025,referral,Student referral loops,1283,141,51,40,20,9,5,2673.41,1,0
2026-07-13,CMP025,creator_content,Creator content,807,53,15,12,6,3,1,1491.0,1,0
2026-07-13,CMP025,paid_social,Paid social,946,53,12,8,4,2,0,2977.83,0,0
2026-07-13,CMP025,search_content,Search and explainer content,665,57,16,13,6,3,1,1614.85,6,0
2026-07-13,CMP026,campus_ambassador,Campus ambassadors,1840,152,37,29,12,6,3,3673.92,0,4
2026-07-13,CMP026,partner_webinar,Partner webinars,1605,191,32,25,10,4,2,4995.04,1,4
2026-07-13,CMP026,referral,Student referral loops,2228,211,36,28,14,6,3,3003.68,0,0
2026-07-13,CMP026,creator_content,Creator content,1769,101,16,13,7,3,1,2558.34,0,2
2026-07-13,CMP026,paid_social,Paid social,2638,127,29,21,11,5,2,6372.67,0,1
2026-07-13,CMP026,search_content,Search and explainer content,2201,164,39,30,12,6,3,5131.74,0,0
2026-07-13,CMP027,campus_ambassador,Campus ambassadors,726,60,16,13,7,3,1,950.09,0,4
2026-07-13,CMP027,partner_webinar,Partner webinars,961,116,35,28,13,6,4,3210.37,0,0
2026-07-13,CMP027,referral,Student referral loops,950,91,28,21,9,4,2,1423.46,1,2
2026-07-13,CMP027,creator_content,Creator content,904,52,11,9,4,1,0,1096.9,0,0
2026-07-13,CMP027,paid_social,Paid social,799,39,12,9,4,1,0,1241.97,7,0
2026-07-13,CMP027,search_content,Search and explainer content,742,56,16,11,5,2,1,1184.63,1,2
2026-07-13,CMP028,campus_ambassador,Campus ambassadors,616,49,14,12,7,3,1,1219.89,2,6
2026-07-13,CMP028,partner_webinar,Partner webinars,836,96,30,22,15,5,3,2758.15,3,0
2026-07-13,CMP028,referral,Student referral loops,321,29,8,5,3,1,0,412.04,0,1
2026-07-13,CMP028,creator_content,Creator content,931,51,12,9,5,1,0,1391.42,1,0
2026-07-13,CMP028,paid_social,Paid social,233,10,3,2,1,0,0,429.88,0,0
2026-07-13,CMP028,search_content,Search and explainer content,470,34,10,7,4,1,0,713.63,0,4
2026-07-13,CMP029,campus_ambassador,Campus ambassadors,1937,176,52,44,27,10,6,3469.48,2,4
2026-07-13,CMP029,partner_webinar,Partner webinars,1054,138,52,40,24,11,7,5472.79,5,1
2026-07-13,CMP029,referral,Student referral loops,1179,123,48,39,21,10,6,2297.54,4,0
2026-07-13,CMP029,creator_content,Creator content,2262,143,37,31,16,7,4,3961.04,3,0
2026-07-13,CMP029,paid_social,Paid social,1493,79,25,19,11,5,2,3485.19,0,4
2026-07-13,CMP029,search_content,Search and explainer content,2164,178,65,55,32,14,8,3436.76,7,0
2026-07-13,CMP030,campus_ambassador,Campus ambassadors,700,62,11,9,5,2,1,1464.16,0,2
2026-07-13,CMP030,partner_webinar,Partner webinars,679,86,20,16,7,4,2,4094.69,0,0
2026-07-13,CMP030,referral,Student referral loops,702,71,16,13,5,3,2,1831.21,1,0
2026-07-13,CMP030,creator_content,Creator content,536,32,8,6,2,1,0,1238.61,7,4
2026-07-13,CMP030,paid_social,Paid social,779,40,6,4,2,1,0,2837.04,0,0
2026-07-13,CMP030,search_content,Search and explainer content,792,63,15,12,6,3,1,2404.41,0,0
2026-07-13,CMP031,campus_ambassador,Campus ambassadors,748,69,22,18,12,7,3,1313.34,0,8
2026-07-13,CMP031,partner_webinar,Partner webinars,1292,172,47,35,18,11,7,6325.79,5,0
2026-07-13,CMP031,referral,Student referral loops,1332,141,37,26,15,7,5,2273.32,0,0
2026-07-13,CMP031,creator_content,Creator content,1379,88,21,16,8,4,2,1902.47,1,0
2026-07-13,CMP031,paid_social,Paid social,815,44,14,11,5,2,0,2046.33,5,2
2026-07-13,CMP031,search_content,Search and explainer content,1056,88,23,19,12,7,4,1726.28,0,0
2026-07-13,CMP032,campus_ambassador,Campus ambassadors,1190,116,28,20,9,5,2,1680.56,4,6
2026-07-13,CMP032,partner_webinar,Partner webinars,2065,290,71,59,32,20,12,9348.29,1,0
2026-07-13,CMP032,referral,Student referral loops,2127,238,53,42,21,11,7,3298.28,0,2
2026-07-13,CMP032,creator_content,Creator content,1988,134,39,32,20,10,5,4114.48,0,3
2026-07-13,CMP032,paid_social,Paid social,981,56,20,14,8,4,1,1702.67,1,0
2026-07-13,CMP032,search_content,Search and explainer content,1699,150,41,33,21,13,7,3911.24,0,2
2026-07-20,CMP001,campus_ambassador,Campus ambassadors,1686,154,27,22,11,5,2,3069.2,0,0
2026-07-20,CMP001,partner_webinar,Partner webinars,1208,159,36,28,17,8,5,4644.46,0,7
2026-07-20,CMP001,referral,Student referral loops,694,73,20,17,10,4,2,1223.13,0,2
2026-07-20,CMP001,creator_content,Creator content,1430,91,21,17,10,5,2,2479.39,5,0
2026-07-20,CMP001,paid_social,Paid social,1247,67,14,10,5,2,0,3291.73,5,0
2026-07-20,CMP001,search_content,Search and explainer content,1228,102,16,13,6,2,1,2571.25,0,0
2026-07-20,CMP002,campus_ambassador,Campus ambassadors,1487,136,29,24,14,4,2,2858.07,2,0
2026-07-20,CMP002,partner_webinar,Partner webinars,1176,155,39,32,16,6,3,3899.33,0,3
2026-07-20,CMP002,referral,Student referral loops,2140,224,58,47,27,10,6,3386.84,0,0
2026-07-20,CMP002,creator_content,Creator content,2064,131,27,21,12,4,2,3011.33,3,0
2026-07-20,CMP002,paid_social,Paid social,1693,90,23,17,8,3,1,4201.78,0,0
2026-07-20,CMP002,search_content,Search and explainer content,848,70,16,12,7,3,1,1402.24,0,0
2026-07-20,CMP003,campus_ambassador,Campus ambassadors,189,16,2,1,0,0,0,291.83,6,2
2026-07-20,CMP003,partner_webinar,Partner webinars,246,30,4,3,1,0,0,931.27,0,0
2026-07-20,CMP003,referral,Student referral loops,309,30,3,2,0,0,0,496.46,0,0
2026-07-20,CMP003,creator_content,Creator content,262,15,1,0,0,0,0,405.72,0,0
2026-07-20,CMP003,paid_social,Paid social,376,19,3,2,0,0,0,653.49,3,2
2026-07-20,CMP003,search_content,Search and explainer content,486,38,4,3,1,0,0,730.02,2,0
2026-07-20,CMP004,campus_ambassador,Campus ambassadors,564,45,9,6,2,0,0,889.32,3,1
2026-07-20,CMP004,partner_webinar,Partner webinars,357,41,8,5,2,0,0,1028.55,3,3
2026-07-20,CMP004,referral,Student referral loops,428,39,5,4,2,0,0,534.21,0,3
2026-07-20,CMP004,creator_content,Creator content,406,22,3,2,1,0,0,579.52,3,0
2026-07-20,CMP004,paid_social,Paid social,583,27,6,4,1,0,0,1277.97,0,3
2026-07-20,CMP004,search_content,Search and explainer content,447,32,6,5,2,0,0,735.49,0,0
2026-07-20,CMP005,campus_ambassador,Campus ambassadors,881,73,18,13,6,2,1,1501.91,0,2
2026-07-20,CMP005,partner_webinar,Partner webinars,848,102,24,20,8,3,2,3978.9,0,3
2026-07-20,CMP005,referral,Student referral loops,686,65,18,14,6,2,1,1116.11,4,0
2026-07-20,CMP005,creator_content,Creator content,482,28,7,5,2,1,0,806.29,0,1
2026-07-20,CMP005,paid_social,Paid social,780,38,6,4,1,0,0,1780.27,0,3
2026-07-20,CMP005,search_content,Search and explainer content,448,34,9,7,3,1,0,1061.33,4,0
2026-07-20,CMP006,campus_ambassador,Campus ambassadors,397,33,7,6,3,1,0,895.35,0,4
2026-07-20,CMP006,partner_webinar,Partner webinars,867,105,21,18,9,4,2,4371.23,0,2
2026-07-20,CMP006,referral,Student referral loops,539,52,12,9,4,2,1,783.59,0,0
2026-07-20,CMP006,creator_content,Creator content,373,21,4,3,1,0,0,657.82,0,0
2026-07-20,CMP006,paid_social,Paid social,615,30,6,4,1,0,0,1360.46,0,0
2026-07-20,CMP006,search_content,Search and explainer content,575,43,10,7,2,1,0,945.74,0,0
2026-07-20,CMP007,campus_ambassador,Campus ambassadors,702,65,12,9,3,1,0,1193.88,0,8
2026-07-20,CMP007,partner_webinar,Partner webinars,895,121,24,19,7,2,1,3221.62,1,0
2026-07-20,CMP007,referral,Student referral loops,969,104,23,17,7,3,2,1375.54,0,5
2026-07-20,CMP007,creator_content,Creator content,675,43,7,5,2,0,0,1130.95,6,0
2026-07-20,CMP007,paid_social,Paid social,1117,61,11,9,4,1,0,2551.72,0,0
2026-07-20,CMP007,search_content,Search and explainer content,1754,149,27,23,10,4,2,2641.47,3,0
2026-07-20,CMP008,campus_ambassador,Campus ambassadors,1258,111,38,32,19,12,8,2050.58,0,0
2026-07-20,CMP008,partner_webinar,Partner webinars,1165,148,50,43,26,15,11,5116.64,1,0
2026-07-20,CMP008,referral,Student referral loops,2170,219,52,40,23,12,9,5043.42,0,7
2026-07-20,CMP008,creator_content,Creator content,1985,121,32,26,12,5,2,3005.79,0,0
2026-07-20,CMP008,paid_social,Paid social,1454,75,15,12,6,3,1,2874.26,0,0
2026-07-20,CMP008,search_content,Search and explainer content,1647,131,26,18,10,5,2,2688.6,0,0
2026-07-20,CMP009,campus_ambassador,Campus ambassadors,530,44,5,3,1,0,0,940.34,0,0
2026-07-20,CMP009,partner_webinar,Partner webinars,1041,127,21,16,7,2,1,4493.65,0,0
2026-07-20,CMP009,referral,Student referral loops,891,86,10,7,3,1,0,1691.32,3,2
2026-07-20,CMP009,creator_content,Creator content,837,49,8,6,3,1,0,1410.62,6,0
2026-07-20,CMP009,paid_social,Paid social,948,47,5,3,1,0,0,2263.11,3,0
2026-07-20,CMP009,search_content,Search and explainer content,525,40,7,5,2,0,0,851.74,4,2
2026-07-20,CMP010,campus_ambassador,Campus ambassadors,627,54,10,8,3,1,0,1294.57,1,0
2026-07-20,CMP010,partner_webinar,Partner webinars,543,68,12,10,4,2,1,2027.71,3,0
2026-07-20,CMP010,referral,Student referral loops,555,55,17,12,5,2,1,1153.55,4,0
2026-07-20,CMP010,creator_content,Creator content,660,39,12,9,3,1,0,1452.98,0,2
2026-07-20,CMP010,paid_social,Paid social,582,29,7,5,2,1,0,1546.31,0,0
2026-07-20,CMP010,search_content,Search and explainer content,568,44,10,7,3,1,0,1056.22,0,2
2026-07-20,CMP011,campus_ambassador,Campus ambassadors,1202,106,41,32,18,8,4,2509.47,3,0
2026-07-20,CMP011,partner_webinar,Partner webinars,1246,158,57,49,31,14,9,4025.97,2,2
2026-07-20,CMP011,referral,Student referral loops,855,86,34,28,14,6,3,1758.62,1,6
2026-07-20,CMP011,creator_content,Creator content,1371,84,21,16,10,5,2,2806.19,2,3
2026-07-20,CMP011,paid_social,Paid social,1505,78,21,17,9,3,1,3754.29,2,0
2026-07-20,CMP011,search_content,Search and explainer content,1471,118,43,37,21,8,4,3632.02,2,0
2026-07-20,CMP012,campus_ambassador,Campus ambassadors,414,34,9,6,3,1,0,861.13,0,4
2026-07-20,CMP012,partner_webinar,Partner webinars,319,37,10,8,4,1,0,1413.03,0,0
2026-07-20,CMP012,referral,Student referral loops,851,80,25,20,12,4,3,1462.89,9,0
2026-07-20,CMP012,creator_content,Creator content,1229,70,13,10,5,2,0,2148.3,1,5
2026-07-20,CMP012,paid_social,Paid social,1084,52,16,12,7,2,0,1985.29,0,0
2026-07-20,CMP012,search_content,Search and explainer content,666,49,12,8,5,2,1,1277.48,3,0
2026-07-20,CMP013,campus_ambassador,Campus ambassadors,823,82,27,22,12,5,2,2341.34,6,0
2026-07-20,CMP013,partner_webinar,Partner webinars,690,99,30,23,12,7,4,3134.92,9,0
2026-07-20,CMP013,referral,Student referral loops,623,71,19,14,7,3,2,1394.4,0,0
2026-07-20,CMP013,creator_content,Creator content,502,34,8,6,2,1,0,911.08,0,5
2026-07-20,CMP013,paid_social,Paid social,973,57,16,12,6,3,1,2591.86,0,1
2026-07-20,CMP013,search_content,Search and explainer content,371,33,8,6,3,2,1,949.1,4,2
2026-07-20,CMP014,campus_ambassador,Campus ambassadors,1313,121,33,27,14,9,5,3215.39,0,0
2026-07-20,CMP014,partner_webinar,Partner webinars,1329,176,53,44,27,14,9,5259.15,6,1
2026-07-20,CMP014,referral,Student referral loops,2011,213,49,36,18,11,8,3327.54,0,2
2026-07-20,CMP014,creator_content,Creator content,1965,125,40,31,19,12,5,3350.41,0,0
2026-07-20,CMP014,paid_social,Paid social,1257,68,14,10,5,2,1,2506.94,0,0
2026-07-20,CMP014,search_content,Search and explainer content,1184,99,25,21,11,7,3,3131.9,1,2
2026-07-20,CMP015,campus_ambassador,Campus ambassadors,590,48,11,9,4,2,1,993.24,0,0
2026-07-20,CMP015,partner_webinar,Partner webinars,1025,122,22,16,7,3,2,3819.17,0,0
2026-07-20,CMP015,referral,Student referral loops,1020,96,19,14,6,3,1,1301.36,0,0
2026-07-20,CMP015,creator_content,Creator content,844,48,10,7,4,1,0,1025.32,3,4
2026-07-20,CMP015,paid_social,Paid social,720,34,5,4,2,1,0,1091.28,0,2
2026-07-20,CMP015,search_content,Search and explainer content,978,73,12,9,5,2,1,1713.63,1,0
2026-07-20,CMP016,campus_ambassador,Campus ambassadors,534,47,10,7,3,1,0,1015.95,0,0
2026-07-20,CMP016,partner_webinar,Partner webinars,658,85,22,17,7,2,1,2926.86,1,3
2026-07-20,CMP016,referral,Student referral loops,483,49,10,7,3,1,0,1010.56,0,0
2026-07-20,CMP016,creator_content,Creator content,444,27,5,4,1,0,0,921.89,0,0
2026-07-20,CMP016,paid_social,Paid social,517,27,4,3,1,0,0,1071.89,4,2
2026-07-20,CMP016,search_content,Search and explainer content,430,34,6,4,1,0,0,821.83,0,1
2026-07-20,CMP017,campus_ambassador,Campus ambassadors,1716,157,35,26,15,6,4,3770.42,5,5
2026-07-20,CMP017,partner_webinar,Partner webinars,1623,214,65,49,27,12,7,8094.84,1,1
2026-07-20,CMP017,referral,Student referral loops,2717,286,76,58,35,14,9,4391.53,2,0
2026-07-20,CMP017,creator_content,Creator content,2571,163,40,29,20,10,5,5654.83,0,0
2026-07-20,CMP017,paid_social,Paid social,1097,59,15,12,7,2,0,2501.77,0,0
2026-07-20,CMP017,search_content,Search and explainer content,901,75,16,13,7,3,1,2131.27,3,0
2026-07-20,CMP018,campus_ambassador,Campus ambassadors,739,67,15,10,5,1,0,1399.53,0,0
2026-07-20,CMP018,partner_webinar,Partner webinars,391,51,12,9,5,1,0,1805.38,1,0
2026-07-20,CMP018,referral,Student referral loops,512,53,13,9,4,1,0,795.46,7,3
2026-07-20,CMP018,creator_content,Creator content,642,40,6,4,2,0,0,863.65,0,0
2026-07-20,CMP018,paid_social,Paid social,524,27,6,4,2,0,0,1013.23,3,0
2026-07-20,CMP018,search_content,Search and explainer content,572,47,9,6,3,1,0,1071.02,1,0
2026-07-20,CMP019,campus_ambassador,Campus ambassadors,1512,138,36,30,17,7,4,2430.15,0,0
2026-07-20,CMP019,partner_webinar,Partner webinars,1092,144,38,29,16,5,3,3020.83,0,2
2026-07-20,CMP019,referral,Student referral loops,1131,118,25,19,9,3,1,1560.54,0,6
2026-07-20,CMP019,creator_content,Creator content,2203,139,38,32,20,9,4,2718.21,6,0
2026-07-20,CMP019,paid_social,Paid social,1241,66,12,10,4,1,0,2260.85,0,6
2026-07-20,CMP019,search_content,Search and explainer content,1959,162,38,30,16,6,3,2619.56,5,0
2026-07-20,CMP020,campus_ambassador,Campus ambassadors,862,81,16,12,5,2,1,1647.97,5,0
2026-07-20,CMP020,partner_webinar,Partner webinars,720,98,27,20,9,5,3,2189.89,0,3
2026-07-20,CMP020,referral,Student referral loops,1274,138,27,20,11,5,3,2039.11,0,0
2026-07-20,CMP020,creator_content,Creator content,1490,97,25,21,11,5,2,2383.54,0,1
2026-07-20,CMP020,paid_social,Paid social,1312,72,18,13,7,3,1,2834.36,6,0
2026-07-20,CMP020,search_content,Search and explainer content,596,51,9,7,3,1,0,1093.5,0,1
2026-07-20,CMP021,campus_ambassador,Campus ambassadors,1269,100,19,16,7,2,1,1942.11,0,1
2026-07-20,CMP021,partner_webinar,Partner webinars,655,74,24,19,9,4,2,2493.33,1,0
2026-07-20,CMP021,referral,Student referral loops,1042,94,27,22,11,4,2,1694.48,0,3
2026-07-20,CMP021,creator_content,Creator content,796,43,13,9,4,1,0,1180.52,0,3
2026-07-20,CMP021,paid_social,Paid social,695,32,7,5,2,0,0,1437.22,0,0
2026-07-20,CMP021,search_content,Search and explainer content,646,46,10,8,3,1,0,1319.0,0,0
2026-07-20,CMP022,campus_ambassador,Campus ambassadors,760,66,7,6,3,1,0,1076.98,7,3
2026-07-20,CMP022,partner_webinar,Partner webinars,1309,165,22,18,11,3,1,3130.09,0,1
2026-07-20,CMP022,referral,Student referral loops,1499,150,19,14,7,2,1,1805.76,1,0
2026-07-20,CMP022,creator_content,Creator content,1690,102,16,12,7,2,1,2503.14,0,0
2026-07-20,CMP022,paid_social,Paid social,1216,62,6,4,2,0,0,1996.75,0,1
2026-07-20,CMP022,search_content,Search and explainer content,960,76,9,7,4,1,0,1314.05,2,0
2026-07-20,CMP023,campus_ambassador,Campus ambassadors,768,74,15,12,6,3,1,1216.76,0,0
2026-07-20,CMP023,partner_webinar,Partner webinars,684,95,19,13,6,2,1,2726.54,0,0
2026-07-20,CMP023,referral,Student referral loops,896,99,25,20,10,5,3,1700.06,4,1
2026-07-20,CMP023,creator_content,Creator content,459,30,9,7,3,1,0,855.43,1,2
2026-07-20,CMP023,paid_social,Paid social,662,37,10,8,4,2,0,1603.97,0,0
2026-07-20,CMP023,search_content,Search and explainer content,1368,120,34,28,14,7,3,2493.29,1,5
2026-07-20,CMP024,campus_ambassador,Campus ambassadors,2719,247,68,56,33,12,7,5451.66,0,0
2026-07-20,CMP024,partner_webinar,Partner webinars,1969,257,65,51,24,10,6,10203.82,0,2
2026-07-20,CMP024,referral,Student referral loops,2099,218,43,37,22,8,5,3333.49,6,2
2026-07-20,CMP024,creator_content,Creator content,1401,88,19,13,7,3,1,2579.29,0,1
2026-07-20,CMP024,paid_social,Paid social,1314,70,20,16,7,2,0,2470.84,4,1
2026-07-20,CMP024,search_content,Search and explainer content,1729,142,36,26,15,5,2,3896.57,0,2
2026-07-20,CMP025,campus_ambassador,Campus ambassadors,904,86,21,17,9,4,2,1939.63,0,2
2026-07-20,CMP025,partner_webinar,Partner webinars,850,117,31,25,12,6,3,4864.95,5,0
2026-07-20,CMP025,referral,Student referral loops,568,62,14,10,5,3,1,1257.69,0,2
2026-07-20,CMP025,creator_content,Creator content,904,60,21,16,9,4,2,1883.14,0,1
2026-07-20,CMP025,paid_social,Paid social,726,40,13,10,5,2,0,1853.08,5,0
2026-07-20,CMP025,search_content,Search and explainer content,910,79,27,19,8,3,1,2288.52,1,0
2026-07-20,CMP026,campus_ambassador,Campus ambassadors,2324,192,48,38,16,7,4,4123.37,8,0
2026-07-20,CMP026,partner_webinar,Partner webinars,1032,122,25,19,9,4,2,4504.72,0,5
2026-07-20,CMP026,referral,Student referral loops,1954,185,45,37,17,9,6,4122.53,0,3
2026-07-20,CMP026,creator_content,Creator content,1218,69,17,13,7,2,1,2474.18,4,0
2026-07-20,CMP026,paid_social,Paid social,2256,109,26,19,8,4,1,5465.45,0,0
2026-07-20,CMP026,search_content,Search and explainer content,2244,168,44,31,15,6,3,3413.09,6,4
2026-07-20,CMP027,campus_ambassador,Campus ambassadors,796,66,18,15,7,3,1,1336.3,2,2
2026-07-20,CMP027,partner_webinar,Partner webinars,1170,141,32,27,11,5,3,4490.99,0,1
2026-07-20,CMP027,referral,Student referral loops,593,57,20,16,7,2,1,797.82,0,0
2026-07-20,CMP027,creator_content,Creator content,539,31,10,8,3,1,0,699.26,1,0
2026-07-20,CMP027,paid_social,Paid social,861,42,9,6,2,1,0,1372.12,0,0
2026-07-20,CMP027,search_content,Search and explainer content,1015,77,25,18,8,3,1,1473.3,0,5
2026-07-20,CMP028,campus_ambassador,Campus ambassadors,842,67,23,17,9,4,2,1136.27,8,0
2026-07-20,CMP028,partner_webinar,Partner webinars,364,41,13,10,6,2,1,1231.24,3,1
2026-07-20,CMP028,referral,Student referral loops,680,62,13,9,5,1,0,924.55,3,0
2026-07-20,CMP028,creator_content,Creator content,262,14,4,3,1,0,0,361.23,0,0
2026-07-20,CMP028,paid_social,Paid social,517,24,5,4,2,0,0,1140.64,5,0
2026-07-20,CMP028,search_content,Search and explainer content,523,37,13,9,6,3,1,936.41,3,0
2026-07-20,CMP029,campus_ambassador,Campus ambassadors,2598,236,85,66,31,15,8,4801.13,0,5
2026-07-20,CMP029,partner_webinar,Partner webinars,2433,319,93,76,43,22,13,10659.04,3,3
2026-07-20,CMP029,referral,Student referral loops,2692,281,101,77,45,19,12,4660.77,6,3
2026-07-20,CMP029,creator_content,Creator content,1402,88,33,25,13,5,2,2170.14,4,0
2026-07-20,CMP029,paid_social,Paid social,2528,135,46,39,23,9,4,6159.34,0,0
2026-07-20,CMP029,search_content,Search and explainer content,1859,153,47,38,18,9,4,3476.37,0,4
2026-07-20,CMP030,campus_ambassador,Campus ambassadors,599,53,10,7,3,1,0,1352.48,4,0
2026-07-20,CMP030,partner_webinar,Partner webinars,655,83,18,14,7,3,1,2999.47,0,3
2026-07-20,CMP030,referral,Student referral loops,799,81,15,11,6,3,2,1401.78,0,2
2026-07-20,CMP030,creator_content,Creator content,716,44,8,6,2,0,0,1648.51,0,0
2026-07-20,CMP030,paid_social,Paid social,550,28,6,4,2,1,0,1470.14,1,2
2026-07-20,CMP030,search_content,Search and explainer content,481,38,7,5,2,1,0,1236.36,0,1
2026-07-20,CMP031,campus_ambassador,Campus ambassadors,1611,149,31,23,12,7,3,3536.4,0,5
2026-07-20,CMP031,partner_webinar,Partner webinars,665,88,25,19,11,5,3,3373.82,0,0
2026-07-20,CMP031,referral,Student referral loops,926,98,26,20,10,6,4,1763.49,0,0
2026-07-20,CMP031,creator_content,Creator content,1530,98,22,15,8,4,2,2938.04,2,0
2026-07-20,CMP031,paid_social,Paid social,761,41,11,9,5,2,0,1895.76,1,3
2026-07-20,CMP031,search_content,Search and explainer content,1051,88,31,23,12,6,3,1668.07,0,2
2026-07-20,CMP032,campus_ambassador,Campus ambassadors,1770,172,62,54,32,17,10,2631.86,11,0
2026-07-20,CMP032,partner_webinar,Partner webinars,1968,276,65,51,25,15,11,8289.28,0,1
2026-07-20,CMP032,referral,Student referral loops,884,98,26,22,11,6,4,1321.87,0,0
2026-07-20,CMP032,creator_content,Creator content,2280,154,43,37,18,9,4,3972.67,5,0
2026-07-20,CMP032,paid_social,Paid social,2114,121,40,31,17,9,3,5398.97,0,0
2026-07-20,CMP032,search_content,Search and explainer content,972,86,30,25,13,8,4,1944.25,0,0
2026-07-27,CMP001,campus_ambassador,Campus ambassadors,1185,108,20,16,9,3,1,2515.65,4,4
2026-07-27,CMP001,partner_webinar,Partner webinars,1345,177,42,31,15,6,3,4405.84,0,0
2026-07-27,CMP001,referral,Student referral loops,960,101,25,20,9,4,2,1878.62,3,5
2026-07-27,CMP001,creator_content,Creator content,969,61,11,8,4,2,1,1466.75,0,2
2026-07-27,CMP001,paid_social,Paid social,1204,64,11,8,4,2,1,2391.31,0,2
2026-07-27,CMP001,search_content,Search and explainer content,729,60,10,7,4,2,1,1296.72,0,0
2026-07-27,CMP002,campus_ambassador,Campus ambassadors,1807,165,35,29,16,6,3,2468.88,0,0
2026-07-27,CMP002,partner_webinar,Partner webinars,1340,176,38,32,20,7,5,3964.35,3,7
2026-07-27,CMP002,referral,Student referral loops,2570,269,69,57,33,13,8,3152.46,4,3
2026-07-27,CMP002,creator_content,Creator content,2203,139,38,32,18,6,3,3930.85,0,0
2026-07-27,CMP002,paid_social,Paid social,2164,116,28,23,14,5,2,4701.71,0,1
2026-07-27,CMP002,search_content,Search and explainer content,1415,117,21,16,10,3,1,2585.64,0,0
2026-07-27,CMP003,campus_ambassador,Campus ambassadors,345,29,4,2,0,0,0,583.51,0,0
2026-07-27,CMP003,partner_webinar,Partner webinars,160,19,2,1,0,0,0,692.83,2,1
2026-07-27,CMP003,referral,Student referral loops,340,33,4,3,1,0,0,558.96,0,2
2026-07-27,CMP003,creator_content,Creator content,380,22,3,2,0,0,0,597.85,2,0
2026-07-27,CMP003,paid_social,Paid social,274,13,1,0,0,0,0,539.65,4,0
2026-07-27,CMP003,search_content,Search and explainer content,397,31,3,2,0,0,0,708.23,0,0
2026-07-27,CMP004,campus_ambassador,Campus ambassadors,399,32,6,5,2,0,0,730.13,0,0
2026-07-27,CMP004,partner_webinar,Partner webinars,343,39,5,3,1,0,0,1047.09,0,2
2026-07-27,CMP004,referral,Student referral loops,222,20,3,2,1,0,0,247.22,3,0
2026-07-27,CMP004,creator_content,Creator content,594,33,4,2,0,0,0,919.4,1,1
